Customer_ID,Age,Income,Expenses,Credit_Score,Loan_Amount,Loan_Type,Savings,EMI,EMI_Ratio,Salary_Delay_Days,Late_Payments,Credit_Utilization,Employment_Type,Transaction_Frequency,Existing_Loans,Account_Balance,Risk
CUST104189,60,33294,21762,578,305828,Personal Loan,44786,9106,0.274,3,2,0.67,Business Owner,25,2,20406,Medium
CUST104190,39,29920,16919,690,538567,Personal Loan,131165,14499,0.485,1,1,0.383,Salaried,28,3,36677,Low
CUST104191,36,35123,24251,681,527248,Personal Loan,156745,13139,0.374,1,0,0.565,Salaried,52,2,23519,Low
CUST104192,53,49365,25760,668,762107,Education Loan,173076,17207,0.349,5,0,0.606,Self-Employed,53,0,15580,Low
CUST104193,22,44334,25175,647,4015852,Home Loan,170631,91123,1.4,5,0,0.119,Self-Employed,54,4,31795,Medium
CUST104194,45,48532,29238,649,4295317,Home Loan,44371,96899,1.4,1,0,0.455,Self-Employed,30,1,26038,High
CUST104195,42,22229,13120,695,525188,Personal Loan,22054,15796,0.711,1,0,0.161,Self-Employed,25,0,2505,Medium
CUST104196,45,73090,56707,706,540784,Personal Loan,63634,14892,0.204,0,1,0.118,Business Owner,47,3,38094,Low
CUST104197,26,40197,24188,701,363194,Personal Loan,30260,8606,0.214,0,0,0.39,Salaried,53,4,12073,Low
CUST104198,62,139250,70663,783,259676,Personal Loan,485894,8286,0.06,0,0,0.455,Self-Employed,33,1,155583,Low
CUST104199,31,33710,21032,578,2914229,Home Loan,24460,59697,1.4,2,0,0.237,Salaried,41,2,12638,High
CUST104200,50,46423,32089,526,365582,Personal Loan,199441,6973,0.15,5,5,0.598,Salaried,4,4,43151,Low
CUST104201,53,157701,103829,766,343499,Personal Loan,491420,7953,0.05,0,0,0.243,Self-Employed,21,4,39421,Low
CUST104202,36,43798,28496,600,548864,Auto Loan,51835,17424,0.398,2,0,0.512,Salaried,48,3,7640,Medium
CUST104203,26,38932,13248,648,749371,Education Loan,146777,13741,0.353,4,0,0.923,Salaried,29,2,71927,Medium
CUST104204,34,34752,8688,628,157946,Personal Loan,131876,3022,0.087,3,3,0.424,Business Owner,58,0,48685,Low
CUST104205,56,107778,78520,626,154483,Credit Card,296988,3519,0.033,2,0,0.278,Business Owner,55,0,91468,Low
CUST104206,60,23823,14566,556,894476,Auto Loan,20582,28466,1.195,4,2,0.526,Salaried,54,4,9612,High
CUST104207,62,41344,22614,632,884284,Auto Loan,86951,20169,0.488,4,3,0.444,Contract/Freelance,39,2,27320,Medium
CUST104208,30,32432,20990,735,1103236,Auto Loan,87377,30331,0.935,1,1,0.348,Salaried,50,2,27048,Medium
CUST104209,47,49757,40792,680,1063785,Auto Loan,172915,32016,0.643,1,1,0.453,Business Owner,40,4,95806,Medium
CUST104210,27,21147,15816,723,1155659,Education Loan,35823,31651,1.4,2,0,0.385,Salaried,27,0,13054,High
CUST104211,52,73453,50294,638,286580,Personal Loan,293271,5519,0.075,4,3,0.252,Salaried,44,0,119383,Low
CUST104212,39,35419,15083,757,3512853,Home Loan,53233,70536,1.4,0,0,0.548,Salaried,28,1,21277,Medium
CUST104213,52,23230,10315,637,914033,Auto Loan,104368,19765,0.851,6,2,0.712,Salaried,45,4,21015,Medium
CUST104214,51,70524,17631,501,688262,Education Loan,67719,20058,0.284,5,2,0.499,Salaried,29,4,40572,Medium
CUST104215,64,31989,20431,707,1783363,Home Loan,122575,52121,1.4,3,0,0.492,Salaried,22,3,8887,High
CUST104216,42,51322,36193,745,380759,Education Loan,52804,7761,0.151,0,0,0.035,Self-Employed,27,0,11880,Low
CUST104217,36,58609,42001,632,851924,Auto Loan,207315,19856,0.339,4,0,0.475,Salaried,51,4,49609,Low
CUST104218,44,49678,32020,782,381172,Auto Loan,196189,7607,0.153,0,0,0.746,Salaried,28,4,115473,Low
CUST104219,28,18000,9512,608,132454,Credit Card,31530,3261,0.181,6,1,0.639,Contract/Freelance,36,4,11973,Low
CUST104220,25,60368,28433,737,116004,Credit Card,54653,2680,0.044,0,0,0.436,Self-Employed,48,3,13997,Low
CUST104221,43,32604,14165,828,761352,Auto Loan,146706,24279,0.745,0,0,0.392,Contract/Freelance,58,0,33131,Low
CUST104222,57,34611,18244,683,209447,Credit Card,151742,4910,0.142,1,1,0.391,Salaried,48,4,14953,Low
CUST104223,44,38212,15786,661,217904,Personal Loan,134785,4075,0.107,0,1,0.535,Salaried,35,1,9161,Low
CUST104224,55,21392,17024,671,847879,Education Loan,43767,21440,1.002,1,0,0.638,Self-Employed,20,4,5968,Medium
CUST104225,28,48136,17698,818,120007,Credit Card,49946,3684,0.077,0,0,0.31,Self-Employed,14,2,15140,Low
CUST104226,40,21721,11347,714,717091,Auto Loan,47182,16617,0.765,0,0,0.559,Salaried,37,1,9849,Medium
CUST104227,47,47642,13289,862,407029,Personal Loan,161095,11991,0.252,0,0,0.254,Business Owner,7,4,95301,Low
CUST104228,36,47365,28017,704,316417,Personal Loan,52549,7542,0.159,1,0,0.352,Self-Employed,49,1,10662,Low
CUST104229,21,71584,39347,624,240673,Personal Loan,40603,6247,0.087,5,3,0.284,Self-Employed,42,1,20666,Medium
CUST104230,24,27755,13879,630,304641,Personal Loan,114243,7626,0.275,4,4,0.509,Salaried,37,0,59303,Low
CUST104231,61,84840,35583,685,321451,Auto Loan,279969,9720,0.115,1,1,0.458,Self-Employed,35,4,47211,Low
CUST104232,47,61456,33822,506,170012,Credit Card,201291,4412,0.072,5,1,0.634,Salaried,50,0,35175,Low
CUST104233,32,28120,13323,640,20000,Auto Loan,120599,466,0.02,1,1,0.529,Contract/Freelance,52,0,53290,Low
CUST104234,32,24369,12936,642,4194582,Home Loan,62941,120544,1.4,3,0,0.602,Salaried,54,0,36453,High
CUST104235,22,20958,17270,700,789972,Education Loan,37144,14776,0.705,1,0,0.809,Salaried,51,2,12701,Medium
CUST104236,62,45356,26039,845,234075,Credit Card,187670,5106,0.113,0,0,0.532,Salaried,45,0,48206,Low
CUST104237,25,31683,19789,685,1499168,Auto Loan,140775,32997,1.041,1,0,0.088,Self-Employed,25,3,9413,Low
CUST104238,54,58524,28383,517,4248063,Home Loan,34052,110301,1.4,6,4,0.511,Contract/Freelance,51,1,16493,High
CUST104239,31,39907,17566,602,663347,Auto Loan,72738,19687,0.493,0,3,0.492,Business Owner,59,2,13860,Medium
CUST104240,35,29437,16096,702,5633337,Home Loan,57391,145078,1.4,1,1,0.147,Self-Employed,48,4,9151,High
CUST104241,33,37896,34127,688,203743,Personal Loan,35808,4975,0.131,2,0,0.591,Contract/Freelance,51,0,5983,Low
CUST104242,57,32422,16527,818,283946,Auto Loan,44946,5371,0.166,0,1,0.722,Self-Employed,39,2,18855,Low
CUST104243,22,40290,24198,762,1401108,Auto Loan,24087,44248,1.098,1,0,0.244,Salaried,7,2,6661,Medium
CUST104244,36,68803,29862,759,3873745,Home Loan,226064,85755,1.246,0,0,0.627,Self-Employed,54,0,111866,Medium
CUST104245,33,42309,10577,662,223252,Education Loan,39247,4424,0.105,3,0,0.652,Salaried,22,0,3933,Medium
CUST104246,33,42380,18623,773,78844,Credit Card,171661,2339,0.055,1,0,0.449,Salaried,36,2,73411,Low
CUST104247,29,44016,38879,604,1014007,Auto Loan,124825,30892,0.702,2,2,0.647,Salaried,40,2,65856,Medium
CUST104248,61,18734,11865,762,243429,Personal Loan,36056,5399,0.288,0,0,0.262,Salaried,50,3,18701,Low
CUST104249,37,40693,31730,656,261047,Personal Loan,152011,6704,0.165,2,1,0.67,Contract/Freelance,6,1,21697,Low
CUST104250,39,36660,18378,557,1435011,Auto Loan,113744,41570,1.134,3,1,0.757,Contract/Freelance,7,0,43107,High
CUST104251,37,59982,14996,730,262780,Credit Card,210662,4810,0.08,0,0,0.499,Salaried,20,4,121158,Low
CUST104252,64,57984,22891,799,893662,Auto Loan,232580,28434,0.49,0,0,0.455,Self-Employed,30,1,113814,Low
CUST104253,35,36648,22193,645,331565,Personal Loan,136721,7472,0.204,0,0,0.327,Salaried,34,0,71625,Low
CUST104254,36,63868,37252,813,460551,Personal Loan,230983,11383,0.178,0,0,0.57,Salaried,12,1,129489,Low
CUST104255,35,35183,19299,539,281203,Personal Loan,120304,5261,0.15,6,5,0.543,Salaried,57,2,13457,Medium
CUST104256,35,44856,21341,578,186419,Auto Loan,90158,3478,0.078,5,2,0.49,Salaried,49,1,13636,Low
CUST104257,24,34891,23780,668,107087,Home Loan,108418,2095,0.06,2,2,0.625,Salaried,52,4,52853,Low
CUST104258,47,49404,23705,648,340984,Personal Loan,136493,7671,0.155,3,0,0.416,Salaried,24,2,66391,Low
CUST104259,22,33880,20094,623,1112359,Auto Loan,147506,34373,1.015,2,1,0.358,Salaried,5,3,15618,Medium
CUST104260,30,84238,48634,691,150840,Credit Card,210910,3804,0.045,1,1,0.635,Salaried,44,0,110108,Low
CUST104261,29,84567,42149,635,4107156,Home Loan,117317,92659,1.096,4,1,0.205,Contract/Freelance,48,0,25802,Medium
CUST104262,33,59473,25372,649,461455,Personal Loan,138626,11221,0.189,1,2,0.598,Salaried,4,2,77392,Low
CUST104263,54,80305,39363,704,1262347,Auto Loan,173346,27406,0.341,0,0,0.209,Salaried,12,4,14577,Low
CUST104264,47,20077,16309,623,692375,Education Loan,47664,18512,0.922,1,1,0.159,Salaried,28,4,18283,Medium
CUST104265,64,21171,14941,671,383795,Personal Loan,59789,9633,0.455,1,0,0.571,Salaried,55,1,35357,Low
CUST104266,36,34728,24061,625,345492,Personal Loan,149056,8050,0.232,1,1,0.542,Salaried,10,4,55714,Low
CUST104267,61,40886,17986,578,773125,Auto Loan,66412,21343,0.522,4,3,0.401,Salaried,41,2,7516,Medium
CUST104268,22,40381,14082,745,1439326,Home Loan,176728,33801,0.837,0,0,0.195,Self-Employed,55,3,17564,Low
CUST104269,43,21086,14834,825,211529,Credit Card,76296,6196,0.294,0,0,0.461,Self-Employed,12,2,27840,Low
CUST104270,56,74126,50159,770,129853,Credit Card,91300,3425,0.046,0,0,0.316,Self-Employed,58,4,41073,Low
CUST104271,44,116390,66251,708,295972,Personal Loan,188757,6165,0.053,1,0,0.57,Self-Employed,59,0,92515,Low
CUST104272,62,71428,35580,625,121565,Credit Card,295519,2466,0.035,2,2,0.38,Salaried,30,2,109412,Low
CUST104273,34,65414,22571,656,451235,Auto Loan,242383,9739,0.149,1,1,0.386,Salaried,10,3,52737,Low
CUST104274,22,44434,29835,770,3104192,Home Loan,47697,95781,1.4,0,0,0.6,Salaried,48,2,5042,High
CUST104275,55,27465,19667,486,413262,Personal Loan,77953,12203,0.444,4,1,0.391,Salaried,15,3,32097,Medium
CUST104276,23,41466,18864,649,640177,Auto Loan,66676,20237,0.488,1,1,0.205,Salaried,23,0,23709,Low
CUST104277,54,103519,45883,742,204474,Credit Card,312524,5811,0.056,0,0,0.237,Salaried,8,3,60016,Low
CUST104278,53,37681,27272,583,304870,Personal Loan,45003,9391,0.249,3,2,0.555,Self-Employed,22,3,25776,Medium
CUST104279,58,32705,15049,716,1483427,Home Loan,62390,34082,1.042,2,0,0.767,Salaried,24,3,22559,Medium
CUST104280,42,66058,52785,712,962516,Education Loan,135691,25678,0.389,0,0,0.453,Salaried,27,3,65157,Low
CUST104281,60,74867,40034,556,3422278,Home Loan,198460,80359,1.073,3,5,0.372,Self-Employed,13,1,76159,High
CUST104282,28,27404,13589,687,455752,Personal Loan,39935,13722,0.501,0,0,0.293,Salaried,11,4,5400,Medium
CUST104283,40,48167,26796,628,458640,Personal Loan,164297,14657,0.304,2,3,0.555,Business Owner,59,1,92332,Medium
CUST104284,26,27218,13497,715,568532,Auto Loan,101715,16168,0.594,1,1,0.111,Contract/Freelance,51,3,37297,Low
CUST104285,54,35201,24911,737,122600,Credit Card,107714,3548,0.101,0,0,0.07,Contract/Freelance,33,1,43804,Low
CUST104286,52,65950,44451,714,476700,Personal Loan,271208,14460,0.219,1,0,0.459,Salaried,24,3,90649,Low
CUST104287,56,27950,19630,686,574814,Personal Loan,102352,11114,0.398,1,0,0.602,Salaried,47,1,48523,Low
CUST104288,54,72089,41511,705,868828,Auto Loan,48736,21499,0.298,1,0,0.594,Self-Employed,47,4,27732,Low
CUST104289,34,46215,22466,580,663411,Auto Loan,38769,18745,0.406,4,3,0.576,Self-Employed,20,1,8974,Medium
CUST104290,23,125756,69006,677,556086,Personal Loan,394858,14720,0.117,2,1,0.664,Self-Employed,23,2,204493,Low
CUST104291,61,46327,22719,612,2498178,Home Loan,156933,63865,1.379,2,3,0.458,Salaried,18,1,18000,High
CUST104292,42,38422,29021,768,947869,Auto Loan,167966,22181,0.577,0,0,0.332,Salaried,9,1,47751,Low
CUST104293,25,51980,35883,738,297597,Personal Loan,26683,6275,0.121,0,0,0.399,Salaried,31,4,14492,Low
CUST104294,61,34485,18525,738,382961,Personal Loan,49929,11839,0.343,0,0,0.461,Salaried,53,4,18509,Low
CUST104295,64,18000,7565,826,434910,Education Loan,68886,12298,0.683,0,0,1.0,Salaried,47,0,4912,Low
CUST104296,40,30615,23442,652,130330,Credit Card,124485,3465,0.113,6,0,0.43,Contract/Freelance,32,3,31353,Low
CUST104297,54,35763,20354,633,2497427,Home Loan,84319,47939,1.34,0,4,0.51,Salaried,39,4,37575,High
CUST104298,22,21564,11467,650,184768,Credit Card,52509,3615,0.168,3,2,0.779,Self-Employed,54,2,12004,Low
CUST104299,25,33012,25319,544,898556,Auto Loan,129225,21613,0.655,1,3,0.637,Contract/Freelance,30,1,23591,Medium
CUST104300,33,18000,8615,550,850246,Education Loan,42118,16801,0.933,6,1,0.231,Salaried,48,3,20675,Medium
CUST104301,49,34322,17345,733,462140,Education Loan,125265,9282,0.27,0,0,0.721,Salaried,12,3,23260,Low
CUST104302,26,49263,25503,561,787986,Auto Loan,211581,15081,0.306,1,4,0.584,Self-Employed,39,0,34291,Low
CUST104303,22,41925,15331,589,3900035,Home Loan,64874,86256,1.4,1,2,0.01,Salaried,31,1,28012,High
CUST104304,50,33357,19821,671,455191,Personal Loan,53291,8264,0.248,1,2,0.379,Salaried,8,0,22961,Low
CUST104305,54,52136,23110,645,419879,Auto Loan,221808,11862,0.228,1,2,0.34,Business Owner,39,4,11280,Low
CUST104306,53,31023,14584,755,3555932,Home Loan,68164,93844,1.4,0,0,0.315,Self-Employed,18,0,24480,Medium
CUST104307,56,54446,24576,685,608058,Auto Loan,30648,15267,0.28,2,0,0.437,Business Owner,7,0,2600,Medium
CUST104308,56,35018,16382,612,461389,Personal Loan,87894,14680,0.419,1,3,0.622,Contract/Freelance,23,4,48373,Medium
CUST104309,47,26766,11578,763,247677,Credit Card,79416,6129,0.229,0,0,0.628,Salaried,39,1,36219,Low
CUST104310,43,49800,29114,742,55789,Education Loan,73652,1683,0.034,0,0,0.64,Self-Employed,11,3,33444,Low
CUST104311,58,49660,26231,560,269646,Personal Loan,169323,5569,0.112,6,0,0.815,Self-Employed,57,4,77401,Low
CUST104312,36,40967,22807,701,928472,Auto Loan,58655,20155,0.492,2,0,0.397,Self-Employed,13,0,8914,Medium
CUST104313,25,131240,115430,619,149798,Credit Card,128431,3385,0.026,4,1,0.111,Self-Employed,15,1,13914,Low
CUST104314,54,41440,21889,617,1129546,Auto Loan,62055,35993,0.869,2,2,0.038,Self-Employed,8,1,18418,Medium
CUST104315,33,47784,30328,839,667987,Education Loan,125941,20512,0.429,0,0,0.539,Business Owner,16,1,54744,Low
CUST104316,64,33187,21592,691,692402,Auto Loan,130198,16812,0.507,0,0,0.429,Salaried,13,4,77612,Low
CUST104317,39,28521,15436,662,225009,Personal Loan,74649,6710,0.235,1,1,0.728,Self-Employed,28,1,15167,Medium
CUST104318,58,54647,32151,687,1868842,Home Loan,212902,39741,0.727,2,0,0.525,Salaried,56,1,117031,Medium
CUST104319,22,32419,17924,754,2368120,Home Loan,24533,62273,1.4,0,0,0.084,Self-Employed,44,0,2264,Medium
CUST104320,50,41962,24269,620,280775,Personal Loan,83519,5690,0.136,1,1,0.378,Business Owner,58,3,17997,Low
CUST104321,40,42527,19898,635,170147,Credit Card,95291,4433,0.104,2,1,0.554,Business Owner,31,1,26293,Low
CUST104322,41,25765,12388,736,803374,Auto Loan,95508,16961,0.658,2,0,0.209,Salaried,5,0,23358,Low
CUST104323,32,18252,10082,551,2470999,Home Loan,53708,64742,1.4,3,1,0.804,Salaried,12,1,27302,High
CUST104324,63,32587,8927,764,2069566,Home Loan,118621,49673,1.4,0,0,0.321,Salaried,20,4,34420,Medium
CUST104325,38,59457,45155,544,2413056,Home Loan,110247,62312,1.048,6,3,0.479,Salaried,44,1,52112,High
CUST104326,58,43855,37387,659,2568283,Home Loan,185776,52025,1.186,2,1,0.172,Salaried,14,4,99582,Medium
CUST104327,39,68854,39512,544,627433,Auto Loan,258521,15743,0.229,10,2,0.904,Contract/Freelance,33,0,84897,Medium
CUST104328,23,56271,36192,590,3953886,Home Loan,234197,88682,1.4,5,1,0.471,Salaried,57,1,61188,High
CUST104329,59,43186,30288,790,221822,Credit Card,66989,4440,0.103,0,0,0.452,Contract/Freelance,46,2,3435,Low
CUST104330,29,93638,34135,769,382446,Education Loan,49280,9563,0.102,0,0,0.261,Salaried,35,0,22228,Low
CUST104331,32,42260,28735,778,1182978,Auto Loan,125171,23586,0.558,0,1,0.329,Self-Employed,18,3,72509,Low
CUST104332,58,45419,22269,557,186395,Credit Card,112199,4470,0.098,4,0,0.584,Self-Employed,22,4,20314,Low
CUST104333,60,43921,38242,591,690920,Education Loan,158810,15562,0.354,4,2,0.584,Self-Employed,59,3,89713,Low
CUST104334,61,88434,46308,709,537016,Personal Loan,78704,13749,0.155,1,0,0.531,Self-Employed,28,4,46402,Low
CUST104335,39,44198,29928,741,329142,Personal Loan,127369,8154,0.184,1,0,0.588,Self-Employed,12,0,52790,Low
CUST104336,54,25483,13379,612,399232,Personal Loan,33016,7938,0.312,5,2,0.617,Contract/Freelance,25,2,13212,Medium
CUST104337,35,57513,49320,631,3338571,Home Loan,147141,73135,1.272,3,0,0.578,Self-Employed,58,3,75334,High
CUST104338,53,27797,13294,584,3255274,Home Loan,31502,83968,1.4,2,3,0.392,Salaried,24,2,18446,High
CUST104339,43,51025,36387,821,986552,Auto Loan,211722,29276,0.574,0,0,0.359,Salaried,8,4,83239,Low
CUST104340,23,53185,33918,640,3251992,Home Loan,65583,61232,1.151,2,0,0.252,Self-Employed,46,3,4092,Medium
CUST104341,39,36856,22357,683,407099,Personal Loan,103208,7846,0.213,2,0,0.355,Salaried,18,4,48309,Low
CUST104342,41,51773,30135,687,2449801,Home Loan,27048,71429,1.38,2,1,0.519,Salaried,36,3,5801,High
CUST104343,32,22602,10320,774,271774,Personal Loan,25444,6185,0.274,0,0,0.472,Self-Employed,11,4,8398,Low
CUST104344,37,43189,10797,599,649378,Auto Loan,107857,14024,0.325,3,5,0.62,Salaried,29,3,42400,Medium
CUST104345,43,43996,30815,779,305312,Personal Loan,29207,6477,0.147,0,0,0.665,Business Owner,50,0,7396,Medium
CUST104346,23,160064,77081,571,474127,Personal Loan,427552,14978,0.094,3,2,0.283,Self-Employed,9,4,49280,Low
CUST104347,27,47355,33799,779,293380,Personal Loan,58594,7379,0.156,0,0,0.064,Self-Employed,42,4,20401,Low
CUST104348,54,33757,20228,534,184254,Credit Card,114982,3732,0.111,4,5,0.497,Self-Employed,6,3,35919,Medium
CUST104349,36,29140,20924,671,382517,Personal Loan,115778,9060,0.311,6,0,0.718,Business Owner,32,1,67986,Low
CUST104350,47,79439,52610,818,718677,Auto Loan,280752,15559,0.196,0,1,0.66,Self-Employed,54,2,26161,Low
CUST104351,45,29143,7286,739,218732,Credit Card,21961,4454,0.153,1,0,0.443,Contract/Freelance,56,0,11589,Low
CUST104352,45,28110,17880,716,4024445,Home Loan,69864,127576,1.4,1,0,0.371,Salaried,21,0,22486,Medium
CUST104353,39,51362,25778,591,350218,Personal Loan,48522,8486,0.165,3,3,0.553,Self-Employed,13,1,8037,Medium
CUST104354,42,59141,42174,618,825861,Auto Loan,126339,22858,0.387,4,2,0.69,Self-Employed,19,1,26791,Medium
CUST104355,57,53385,33780,794,361482,Personal Loan,205969,11054,0.207,1,0,0.26,Salaried,24,1,11274,Low
CUST104356,63,40493,25689,720,69699,Credit Card,26913,1455,0.036,0,0,0.317,Salaried,24,1,9362,Low
CUST104357,32,47427,24277,756,106690,Credit Card,71454,2112,0.045,0,0,0.417,Self-Employed,4,3,39864,Low
CUST104358,50,44552,18811,686,3718017,Home Loan,169577,80471,1.4,1,1,0.644,Salaried,30,1,78609,High
CUST104359,63,39690,19424,656,156092,Personal Loan,84290,4367,0.11,1,2,0.613,Contract/Freelance,27,4,17692,Low
CUST104360,21,48591,14481,745,110750,Credit Card,70040,2586,0.053,1,0,0.049,Salaried,11,4,17130,Low
CUST104361,55,65677,30694,702,733218,Auto Loan,282256,18218,0.277,1,0,0.583,Salaried,6,3,60199,Low
CUST104362,42,45283,15623,666,705698,Personal Loan,50849,12903,0.285,2,0,0.453,Self-Employed,9,4,6066,Medium
CUST104363,63,27790,9691,560,185371,Credit Card,101557,3348,0.12,1,1,0.641,Salaried,16,3,13933,Low
CUST104364,46,37612,21300,761,4429023,Home Loan,45597,104964,1.4,0,0,0.361,Salaried,26,1,20249,High
CUST104365,57,61977,38721,717,107730,Credit Card,269737,2166,0.035,0,0,0.512,Self-Employed,14,0,99908,Low
CUST104366,28,18000,9820,628,169008,Credit Card,65597,4914,0.273,3,1,0.49,Salaried,56,2,13686,Low
CUST104367,27,18010,8648,780,134379,Personal Loan,28919,4208,0.234,0,0,0.302,Salaried,35,3,5625,Low
CUST104368,61,66738,27854,701,309500,Personal Loan,295947,9582,0.144,1,0,0.296,Self-Employed,46,2,132635,Low
CUST104369,44,87497,44238,702,3766010,Home Loan,83808,92334,1.055,1,1,0.398,Self-Employed,20,1,8581,High
CUST104370,45,30662,13335,755,75577,Credit Card,120759,1664,0.054,0,0,0.167,Business Owner,21,0,20438,Low
CUST104371,28,41991,22726,737,398159,Personal Loan,138474,9864,0.235,0,0,0.329,Salaried,8,1,33803,Low
CUST104372,30,33530,11299,705,3733200,Home Loan,40086,72635,1.4,0,0,0.372,Salaried,26,4,21300,High
CUST104373,57,30337,19664,664,670755,Auto Loan,81470,20938,0.69,1,2,0.644,Contract/Freelance,41,2,40726,Medium
CUST104374,34,50655,23839,849,247736,Personal Loan,27744,6788,0.134,1,0,0.519,Self-Employed,14,4,2648,Low
CUST104375,46,22431,13519,618,262383,Personal Loan,62639,5775,0.257,2,0,0.85,Salaried,13,4,22285,Low
CUST104376,34,32921,22196,743,131785,Credit Card,93127,3773,0.115,0,0,0.103,Business Owner,12,0,47501,Low
CUST104377,32,35047,20885,673,755760,Auto Loan,74794,16196,0.462,2,0,0.405,Salaried,16,1,26145,Medium
CUST104378,28,50751,33591,719,1001609,Auto Loan,192735,28566,0.563,1,0,0.643,Business Owner,4,2,58676,Low
CUST104379,61,26599,6934,785,284536,Personal Loan,112327,6722,0.253,0,0,0.449,Self-Employed,35,4,60741,Low
CUST104380,62,48670,23410,654,1326633,Auto Loan,128248,39925,0.82,1,1,0.425,Contract/Freelance,15,1,58204,Medium
CUST104381,26,28271,19915,731,1324475,Auto Loan,90349,42194,1.4,0,0,0.245,Contract/Freelance,58,2,29808,Medium
CUST104382,36,33196,20624,703,3464545,Home Loan,35965,77893,1.4,2,0,0.556,Salaried,49,2,5270,High
CUST104383,45,61531,49765,625,571596,Education Loan,276421,14699,0.239,2,2,0.517,Business Owner,50,0,40888,Low
CUST104384,37,37873,29867,787,284673,Personal Loan,148904,6072,0.16,0,0,0.339,Salaried,31,2,26836,Low
CUST104385,52,64355,38094,740,3554770,Home Loan,276476,103817,1.4,0,0,0.588,Self-Employed,49,3,102980,Medium
CUST104386,32,29006,14930,643,175815,Credit Card,104777,4376,0.151,2,2,0.874,Self-Employed,33,3,36769,Low
CUST104387,23,21401,8899,774,325377,Personal Loan,38343,10338,0.483,0,0,0.24,Salaried,40,3,15269,Low
CUST104388,35,34912,16876,609,560563,Education Loan,48413,17050,0.488,0,2,0.599,Salaried,55,4,7675,Medium
CUST104389,47,41238,20324,678,3595072,Home Loan,104917,78436,1.4,1,0,0.473,Salaried,20,4,35177,High
CUST104390,28,22963,10722,644,358458,Personal Loan,19068,7052,0.307,1,1,0.588,Salaried,34,4,7353,Medium
CUST104391,56,21494,9058,744,279915,Personal Loan,58190,7468,0.347,0,0,0.642,Salaried,36,1,30358,Low
CUST104392,21,37031,22449,639,3326604,Home Loan,73310,74691,1.4,3,0,0.73,Contract/Freelance,56,0,14776,High
CUST104393,23,28538,22475,744,512301,Education Loan,97364,11041,0.387,0,0,0.314,Salaried,48,0,19762,Low
CUST104394,43,28183,19183,731,478998,Education Loan,84627,12278,0.436,0,0,0.114,Business Owner,13,3,50441,Low
CUST104395,43,83659,42236,648,848519,Auto Loan,124324,21667,0.259,5,1,0.451,Business Owner,14,2,10478,Medium
CUST104396,33,33223,22989,836,279603,Personal Loan,114080,7137,0.215,0,0,0.384,Self-Employed,9,2,36336,Low
CUST104397,32,67334,40301,617,2379042,Home Loan,117461,52623,0.782,0,1,0.01,Salaried,57,1,65858,Low
CUST104398,24,54881,29872,560,4371200,Home Loan,82012,88190,1.4,4,2,0.709,Business Owner,39,1,28888,High
CUST104399,50,50410,26998,753,301955,Personal Loan,109602,6212,0.123,0,0,0.305,Self-Employed,49,2,40454,Low
CUST104400,37,40140,20953,497,575812,Personal Loan,45415,16170,0.403,7,1,0.559,Self-Employed,37,1,8972,Medium
CUST104401,26,18000,11541,807,3901836,Home Loan,32412,95800,1.4,0,0,0.297,Contract/Freelance,36,2,14714,Medium
CUST104402,38,26470,15076,689,2280812,Home Loan,40748,56042,1.4,1,0,0.403,Self-Employed,8,3,23593,High
CUST104403,62,37927,16992,559,210887,Credit Card,22260,6680,0.176,6,2,0.757,Salaried,31,1,6815,Medium
CUST104404,32,63846,28171,599,2397386,Home Loan,108762,73962,1.158,1,2,0.516,Business Owner,44,2,57222,High
CUST104405,60,18000,10671,541,591735,Personal Loan,42612,11189,0.622,1,1,0.921,Salaried,45,4,2944,Medium
CUST104406,32,52891,32264,713,377709,Personal Loan,201988,11017,0.208,0,0,0.538,Business Owner,23,3,103581,Low
CUST104407,29,24221,12260,567,1011414,Auto Loan,29596,21716,0.897,5,1,0.648,Salaried,57,0,17070,High
CUST104408,32,44604,17463,723,859208,Auto Loan,80713,24154,0.542,0,0,0.381,Salaried,13,1,41774,Low
CUST104409,35,39786,28850,654,382571,Personal Loan,24568,7815,0.196,1,1,0.453,Salaried,18,1,2412,Low
CUST104410,26,56082,39000,640,137972,Credit Card,44890,2764,0.049,1,2,0.659,Salaried,42,2,17954,Low
CUST104411,46,55136,14984,723,574572,Auto Loan,106107,17897,0.325,0,0,0.632,Contract/Freelance,9,1,9652,Low
CUST104412,35,49343,36393,733,391610,Personal Loan,123343,10110,0.205,0,0,0.459,Salaried,33,1,10763,Low
CUST104413,52,65022,33860,777,475538,Personal Loan,227125,10887,0.167,0,0,0.5,Self-Employed,39,2,21016,Low
CUST104414,42,34281,19766,626,379129,Education Loan,121791,11554,0.337,3,2,0.457,Salaried,18,2,15662,Low
CUST104415,40,121526,86205,677,4925331,Home Loan,505052,108641,0.894,0,1,0.488,Contract/Freelance,23,2,174146,Medium
CUST104416,41,23191,18120,626,423639,Personal Loan,95806,8004,0.345,3,1,0.498,Salaried,28,2,44133,Low
CUST104417,27,31651,21852,694,720020,Auto Loan,28676,16940,0.535,0,0,0.444,Salaried,20,3,4003,Low
CUST104418,52,60211,35148,614,294290,Personal Loan,57093,8211,0.136,5,2,0.671,Salaried,49,1,3063,Medium
CUST104419,25,61947,22140,644,247869,Credit Card,154072,6759,0.109,2,1,0.462,Self-Employed,28,0,43842,Low
